gruppo	nomeGruppo	senatore	nome	cognome	carica	inizioAdesione	fineAdesione	legislatura	provenance	urlscheda
http://dati.senato.it/gruppo/49	Partito Democratico	29521	Dario	Parrini	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029521.htm
http://dati.senato.it/gruppo/49	Partito Democratico	32632	Andrea	Ferrazzi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032632.htm
http://dati.senato.it/gruppo/49	Partito Democratico	32610	Luciano	D'Alfonso	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032610.htm
http://dati.senato.it/gruppo/49	Partito Democratico	17750	Roberta	Pinotti	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00017750.htm
http://dati.senato.it/gruppo/49	Partito Democratico	23011	Antonio	Misiani	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00023011.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29194	Vito	Vattuone	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029194.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29591	Mino	Taricco	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029591.htm
http://dati.senato.it/gruppo/49	Partito Democratico	32578	Alessandro	Alfieri	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032578.htm
http://dati.senato.it/gruppo/49	Partito Democratico	32703	Tatjana	Rojc	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032703.htm
http://dati.senato.it/gruppo/49	Partito Democratico	32651	Mauro Antonio Donato	Laus	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032651.htm
http://dati.senato.it/gruppo/49	Partito Democratico	26041	Valeria	Fedeli	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00026041.htm
http://dati.senato.it/gruppo/49	Partito Democratico	1458	Andrea	Marcucci	Presidente	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00001458.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29443	Vanna	Iori	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029443.htm
http://dati.senato.it/gruppo/49	Partito Democratico	32588	Caterina	Biti	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032588.htm
http://dati.senato.it/gruppo/49	Partito Democratico	31572	Tommaso	Nannicini	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00031572.htm
http://dati.senato.it/gruppo/49	Partito Democratico	23135	Salvatore	Margiotta	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00023135.htm
http://dati.senato.it/gruppo/49	Partito Democratico	32660	Daniele	Manca	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032660.htm
http://dati.senato.it/gruppo/49	Partito Democratico	25411	Anna	Rossomando	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00025411.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29552	Roberto	Rampi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029552.htm
http://dati.senato.it/gruppo/49	Partito Democratico	31143	Paola	Boldrini	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00031143.htm
http://dati.senato.it/gruppo/9	Misto	23007	Ricardo Antonio	Merlo	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00023007.htm
http://dati.senato.it/gruppo/9	Misto	29055	Maurizio	Buccarella	Vicepresidente	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029055.htm
http://dati.senato.it/gruppo/9	Misto	29450	Francesco	Laforgia	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029450.htm
http://dati.senato.it/gruppo/9	Misto	29130	Carlo	Martelli	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029130.htm
http://dati.senato.it/gruppo/9	Misto	32745	Adriano	Cario	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032745.htm
http://dati.senato.it/gruppo/9	Misto	32435	Liliana	Segre	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032435.htm
http://dati.senato.it/gruppo/9	Misto	29110	Pietro	Grasso	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029110.htm
http://dati.senato.it/gruppo/9	Misto	17578	Loredana	De Petris	Presidente	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00017578.htm
http://dati.senato.it/gruppo/9	Misto	32625	Vasco	Errani	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032625.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32662	Maria Laura	Mantovani	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032662.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32698	Ruggiero	Quarto	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032698.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32692	Giuseppe	Pisani	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032692.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32648	Virginia	La Mura	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032648.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29053	Laura	Bottici	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029053.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32580	Luisa	Angrisani	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032580.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29108	Gianni Pietro	Girotto	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029108.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32644	Barbara	Guidolin	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032644.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32665	Gaspare Antonio	Marinello	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032665.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29065	Gianluca	Castaldi	Segretario	2018-03-27	2018-07-03	18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029065.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32617	Danila	De Lucia	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032617.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32730	Orietta	Vanin	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032730.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32641	Bianca Laura	Granato	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032641.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29143	Nicola	Morra	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029143.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29070	Andrea	Cioffi	Membro	2018-03-27	2020-10-27	18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029070.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32749	Fabio	Di Micco	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032749.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29090	Daniela	Donno	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029090.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29164	Sergio	Puglia	Segretario	2018-03-27	2018-07-02	18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029164.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29161	Vito Rosario	Petrocelli	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029161.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32701	Sabrina	Ricciardi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032701.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32629	Giorgio	Fede	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032629.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29075	Vito Claudio	Crimi	Vicepresidente Vicario	2018-03-27	2018-07-03	18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029075.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32674	Simona Nunzia	Nocerino	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032674.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32667	Susy	Matrisciano	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032667.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32639	Vincenzo	Garruti	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032639.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32684	Marco	Pellegrini	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032684.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32726	Mario	Turco	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032726.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32594	Antonella	Campagna	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032594.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32592	Elena	Botto	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032592.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32640	Felicia	Gaudiano	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032640.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32577	Rossella	Accoto	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032577.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32673	Gisella	Naturale	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032673.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29189	Paola	Taverna	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029189.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32670	Cataldo	Mininno	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032670.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32581	Giuseppe	Auddino	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032581.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32709	Loredana	Russo	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032709.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32626	Elvira Lucia	Evangelista	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032626.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32601	Francesco	Castiello	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032601.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32725	Fabrizio	Trentacoste	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032725.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32579	Cristiano	Anastasi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032579.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32672	Francesco	Mollame	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032672.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29091	Giovanni	Endrizzi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029091.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32606	Gianmarco	Corbetta	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032606.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32612	Grazia	D'Angelo	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032612.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32618	Emanuele	Dessi'	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032618.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29140	Michela	Montevecchi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029140.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32609	Mattia	Crucioli	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032609.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29117	Barbara	Lezzi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029117.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32622	Stanislao	Di Piazza	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032622.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32608	Marco	Croatti	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032608.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32729	Sergio	Vaccaro	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032729.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32705	Iunio Valerio	Romano	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032705.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32576	Rosa Silvana	Abate	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032576.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32689	Angela Anna Bruna	Piarulli	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032689.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32675	Fabrizio	Ortis	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032675.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32647	Patty	L'Abbate	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032647.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	14224	Pierpaolo	Sileri	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00014224.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29248	Donatella	Agostinelli	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029248.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32704	Sergio	Romagnoli	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032704.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	31373	Silvana	Giannuzzi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00031373.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32604	Mauro	Coltorti	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032604.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29470	Matteo	Mantero	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029470.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32696	Vincenzo	Presutto	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032696.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32638	Agnese	Gallicchio	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032638.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	17211	Elio	Lannutti	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00017211.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32668	Raffaele	Mautone	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032668.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29034	Alberto	Airola	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029034.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32619	Gabriella	Di Girolamo	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032619.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	32718	Dieter	Steger	Vicepresidente Vicario	2018-03-28		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032718.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	29115	Albert	Laniece	Vicepresidente	2018-03-28		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029115.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	32727	Julia	Unterberger	Presidente	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032727.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	30511	Elena	Cattaneo	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00030511.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	32624	Meinhard	Durnwalder	Tesoriere	2018-03-28		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032624.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	1672	Giorgio	Napolitano	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00001672.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	4351	Gianclaudio	Bressa	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00004351.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	520	Pier Ferdinando	Casini	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00000520.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	1275	Ignazio	La Russa	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00001275.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32645	Antonio	Iannone	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032645.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	17542	Alberto	Balboni	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00017542.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	18121	Daniela	Garnero Santanche'	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00018121.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	22784	Achille	Totaro	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00022784.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32708	Massimo	Ruspandini	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032708.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	2444	Adolfo	Urso	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00002444.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32650	Patrizio Giacomo	La Pietra	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032650.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32613	Andrea	de Bertoldi	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032613.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32628	Giovanbattista	Fazzolari	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032628.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32732	Francesco	Zaffini	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032732.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	25446	Gaetano	Nastri	Membro	2018-03-27		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00025446.htm
http://dati.senato.it/gruppo/56	Misto	18715	Gaetano	Quagliariello	Membro	2020-07-22		18	inizio	http://www.senato.it/leg/18/BGT/Schede/Attsen/00018715.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29200	Daniela	Valentini	Segretario	2013-06-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029200.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29172	Francesco	Russo	Segretario d'Aula	2015-10-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029172.htm
http://dati.senato.it/gruppo/49	Partito Democratico	23135	Salvatore	Margiotta	Membro	2016-03-01	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00023135.htm
http://dati.senato.it/gruppo/49	Partito Democratico	11320	Pietro	Ichino	Membro	2015-02-18	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00011320.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29080	Gianpiero	Dalla Zuanna	Membro	2014-06-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029080.htm
http://dati.senato.it/gruppo/49	Partito Democratico	17695	Alessandro	Maran	Membro	2015-02-18	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017695.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29116	Stefano	Lepri	Vicepresidente	2013-04-09	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029116.htm
http://dati.senato.it/gruppo/49	Partito Democratico	17651	Giorgio	Tonini	Membro	2015-11-03	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017651.htm
